Unnamed: 0,Unnamed: 1,Unnamed: 2,Versammlungen 2022,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
2022-04-30 00:00:00,13:00:00,17:00:00,Glaube an das Evangelium seines Sohnes (Jesus Christus) so wirst  du gerettet,Kaiserstraße 97,,3,
2022-04-30 00:00:00,13:00:00,17:00:00,Freiheit- Religion,Marktplatz,,5,
2022-04-30 00:00:00,17:00:00,21:00:00,Bewegungsmeditation für den inneren und äußeren frieden und gegen die Erstarrung der Herzen,Park Alter Friedhof,,80,
2022-05-01 00:00:00,09:45:00,12:15:00,1. GeMAInsam Zukunft Gestalten.2022 mit Kundgebung auf dem Marktplatz,Beginn  Festplatz/Ende Marktplatz und Kundgebung auf Marktplatz,x,700,
2022-05-01 00:00:00,12:00:00,22:00:00,"Krise, Krieg, Kapitalismus","Festplatz, Ettlingerstraße, Baumeisterstraße, Schützenstraße, Rüppurrer Straße, Luisenstraße, Marienstraße, Werderplatz",x,100,
2022-05-01 00:00:00,14:00:00,17:00:00,Solidarität mit der Ukraine,Platz der Grundrechte,,50,
2022-05-02 00:00:00,18:00:00,20:00:00,"Keine Waffenlieferung an die Ukraine - wer Frieden will liefert keine Waffen! Für Frieden, Freihei, Selbstbestimmung und eine Diskriminierungsfreie Gesellschaft","Beginn, Ende Stephanplatz",,750,
2022-05-02 00:00:00,17:45:00,20:15:00,Foodsharing - Gemeinsam gegen Lebensmittelverschwendung mehr Bewusstsein schaffen für Lebensmittel und deren Lagerung,Marktplatz,,10,
2022-05-02 00:00:00,18:00:00,19:00:00,"Montagsdemo gegen Hartz IV und Sozialabbau, Aktiver Widerstand für den Weltfrieden! Gegen alle Kriegstreiber!",Marktplatz,,50,
2022-05-03 00:00:00,17:00:00,18:15:00,"Stille Mahnwache für Frieden, Demokratie und Menschenrechte",Schlossplatz Ecke Pfinztalstraße/Marstallstraße Durlach,,8,
2022-05-05 00:00:00,16:00:00,20:00:00,Evangelische Kundgebung,Marktplatz,,70,
2022-05-05 00:00:00,18:00:00,19:00:00,"""Maskenfreie Feststellung: Obwohl die ""epidemische Lage von nationaler Tragweite"" bereits im November 2021 aufgehoben wurde, werden Teile der Maßnahmen immer noch zu Unrecht in Nicht-Hotspot-Städten angeordnet. Auch die einrichtungsbezogenen Impfpflicht wurde, trotz einer hohen Anzahl Impf-Geschädigter, nicht aufgehoben.""",Schlossbezirk,,47,
2022-05-05 00:00:00,14:00:00,15:00:00,Kundgebung zur Hauptversammlung der EnBW 2022,Durlacher Allee 93,,15,
2022-05-05 00:00:00,15:15:00,18:00:00,Gedenktag des Völkermordes an den Eelam Tamilen,Stephanplatz,,50,
2022-05-06 00:00:00,17:30:00,20:30:00,Wir treten ein für GG Artikel 20 Absatz 3 und 4. Wir verlangen den Austritt aus der Privatorganisation WHO. Für eine freie Impfentscheidung,Stephanplatz,,75,
2022-05-07 00:00:00,14:00:00,18:30:00,Gegen Polizeigewalt und Rassismus,Kronenplatz,,100,
2022-05-07 00:00:00,13:00:00,17:00:00,Freiheit-Religion,Karl-Friedrich-Str. (zwischen Kaiserstraße und Schloss),,5,
2022-05-08 00:00:00,15:00:00,17:00:00,Ende des 2. Weltkrieges / Tag der Befreiung,Platz der Menschenrechte,,200,
2022-05-09 00:00:00,18:00:00,20:00:00,1. sofortige bedingungslose Wiederherstellung aller Grundrechte! 2. Somit die sofortige Aufhebung aller Corona Maßnahmen und jeglicher Impfpflicht! 3. die Vollständige wissenschaftliche sowie rechtliche Aufarbeitung der Corona-Maßnahmen! 4. Keine Unterzeichnung des WHO-Pandemievertragses! 5. Keine Waffenlieferung an die Ukraine,Beginn/Ende Stephanplatz,x,750,
2022-05-10 00:00:00,11:00:00,16:00:00,Neue Sicherheits- und Entwicklungsarchitektur für alle Nationen statt Hunger und Krieg,Marktplatz,,3,
2022-05-12 00:00:00,18:00:00,19:00:00,"Maskenfreie Feststellung: Der sizilianische Verwaltungsgerichtshof hat entschieden, dass Italiens Corona-Impfpflicht verfassungswidrig ist. Der Oberste Gerichtshof in Indien hat entschieden, dass niemand zur Impfung gezwungen werden darf. Wann entscheidet das deutsche Bundesverfassungsgericht ebenso?",Schlossbezirk,,47,
2022-05-12 00:00:00,15:00:00,17:00:00,Tag der Pflegenden  - Für bessere Arbeitsbedingungen in Pflegeberufen,Kaiserstraße Ecke Waldstraße,,20,
2022-05-12 00:00:00,12:00:00,14:30:00,Internationaler Tag der Pflegenden,Moltkestraße Ecke Franz-Lust-Straße,,20,x
2022-05-12 00:00:00,15:00:00,17:00:00,Tag der Pflegenden mit Kunstaktion,Ludwigsplatz bis Marktplatz,,50,
2022-05-13 00:00:00,18:00:00,20:30:00,"Frieden, Freiheit, Grundgesetz, keine Impfpflicht, keine Maskenpflicht, keine sanitäre Segregation",Stupferich,,300,
2022-05-14 00:00:00,17:00:00,21:00:00,Bewegungsmeditation für den inneren und äußeren frieden und gegen die Erstarrung der Herzen,Park Alter Friedhof,,80,
2022-05-14 00:00:00,15:00:00,18:00:00,"Geisternetze, Demonstration gegen das Sterben der Meere",Marktplatz,,20,
2022-05-15 00:00:00,15:00:00,16:00:00,Kidical Mass - bundesweite Kinder-Fahrrad-Demo,"Beginn, Ende Kronenplatz",x,200,
2022-05-15 00:00:00,10:00:00,12:30:00,Ride for Europe 2022,Marktplatz bis Kandel,x,75,
2022-05-16 00:00:00,18:00:00,20:00:00,"Wir fordern: 1. Sofortige bedingungslose Wiederherstellung aller Grundrechte, 2. Somit die sofortige Aufhebung aller Corona Maßnahmen und jeglicher Impfpflicht 3. Die vollständige wissenschaftliche sowie rechtliche Aufarbeitung der Corona  Maßnahmen 4. Keine Unterzeichnung des WHO Pandemie Vertrages 5. Keine Waffenlieferung an die Ukraine - stattdessen Friedensgespräche ",Beginn/Ende Stephanplatz,x,750,
2022-05-16 00:00:00,18:00:00,19:00:00,"Montagsdemo gegen Hartz IV und Sozialabbau, Aktiver Widerstand für den Weltfrieden! Gegen alle Kriegstreiber!",Marktplatz,,50,
2022-05-17 00:00:00,16:30:00,18:00:00,IDAHO* - Int. Tag gegen Homophobie,"Platz der Grundrechte, Karl-Friedrich-Straße, Rondellplatz, Erbprinzenstraße, Karlsstraße, Kaiserstraße, Platz der Grundrechte",x,120,
2022-05-19 00:00:00,18:00:00,19:00:00," Maskenfreie Feststellung: Obwohl die ""epidemische Lage von nationaler Tragweite"" aufgehoben ist, wird de",Schlossbezirk,,47,
2022-05-20 00:00:00,21:00:00,22:00:00,Lichterkette für Frieden und Versöhnung auf der Hildapromenade (Grünstreifen) ,Hildapromenade,,700,
2022-05-20 00:00:00,20:45:00,23:59:00,2 Jahre Corona-Pandemie. Die Aufarbeitung beginnt. Ziehen wir die Verantwortlichen der übergriffigen Corona-Maßnahmen zur Verantwortung! Wir schauen gemeinsam einen Dokumentarfilm Plandamned.,Marktplatz,,100,
2022-05-21 00:00:00,12:00:00,15:00:00,Catcalls of Karlsruhe kreiden an,"Europaplatz, Marktplatz (nur der asphaltierter Boden), Herrenstraße, Kronenplatz, Karl-Weysser-Straße in Durlach",,2,
2022-05-21 00:00:00,14:00:00,17:30:00,2. sofortige bedingungslose Wiederherstellung aller Grundrechte! 2. Somit die sofortige Aufhebung aller Corona Maßnahmen und jeglicher Impfpflicht! 3. die Vollständige wissenschaftliche sowie rechtliche Aufarbeitung der Corona-Maßnahmen! 4. Keine Unterzeichnung des WHO-Pandemievertragses! 5. Keine Waffenlieferung an die Ukraine,Beginn/Ende Platz der Menschenrechte,x,1750,
2022-05-21 00:00:00,15:00:00,21:00:00,Freiheit der christlichen Religion,Friedrichsplatz,,20,
2022-05-22 00:00:00,17:00:00,21:00:00,"Harbarth ist ein autoritärer inkompetenter Schwurbler, der in einem Paralleluniversum lebt. ",Schlossbezirk,,200,
2022-05-22 00:00:00,17:00:00,19:30:00,Wir tragen unsere Grundrechte zu Grabe. Dazu erwarten wir das Ralph-Boes-Team,Platz der Grundrechte ,,50,
2022-05-23 00:00:00,18:00:00,20:00:00,"Wir fordern: 1. Sofortige bedingungslose Wiederherstellung aller Grundrechte, 2. Somit die sofortige Aufhebung aller Corona Maßnahmen und jeglicher Impfpflicht 3. Die vollständige wissenschaftliche sowie rechtliche Aufarbeitung der Corona  Maßnahmen 4. Keine Unterzeichnung des WHO Pandemie Vertrages 5. Keine Waffenlieferung an die Ukraine - stattdessen Friedensgespräche ","Beginn Stephanplatz, Ende Karl-Friedrich-Denkmal ",x,750,
2022-05-26 00:00:00,18:00:00,19:00:00,"Maskenfreie Feststellung: Nachbarn, Eltern und Großeltern stehen gemeinsam für kommende Generationen ein, um den Frieden ohne Waffen, ohne ID 2020 und ohne Impfpflicht zu schaffen",Schlossbezirk,,47,
2022-05-27 00:00:00,18:00:00,20:00:00,Mehr Raum fürs Rad- Critical Mass,Kronenplatz bis Gottesauer Platz,,250,
2022-05-27 00:00:00,11:00:00,13:00:00,Kindesentzug,Schlossbezirk - Najadenwäldchen,,10,x
2022-05-28 00:00:00,14:00:00,18:00:00,Tiere sind uns nicht Wurst,Marktplatz,,10,
2022-05-30 00:00:00,18:00:00,20:00:00,Wiederherstellung aller Grundrechte,"Beginn, Ende Stephanplatz",,500,
2022-05-30 00:00:00,18:00:00,19:00:00,"Montagsdemo gegen Hartz IV und Sozialabbau, Aktiver Widerstand für den Weltfrieden - gegen alle Kriegstreiber",Marktplatz,,50,
2022-06-02 00:00:00,18:00:00,19:00:00,"Maskenfreie Feststellung: Was die ReGIERenden da machen, entspricht nicht dem Wunsch friedlicher, freiheitlicher Menschen",Schlossbezirk,,47,
2022-06-03 00:00:00,17:30:00,20:30:00,Wir verlangen die Einhaltung Artikel 20 GG,Stephanplatz,,100,
2022-06-04 00:00:00,13:00:00,17:00:00,Mache dich auf und werde Licht!,Marktplatz,,10,
2022-06-04 00:00:00,12:00:00,16:00:00,Queer ist kein Hobby! - Sichtbarkeit für queere Jugendliche,Marktplatz - Karl-Friedrich-Straße - Rondellplatz - Erbprinzenstraße - Waldstraße- Kaiserstraße - Fritz-Erler-Straße - Markgrafenstraße - Rondellplatz - Karl-Friedrich-Straße - Marktplatz,x,1500,
2022-06-04 00:00:00,09:00:00,14:00:00,"Kundgebung zu kommunal-, landes- und bundespolitischen Themen",Friedrichsplatz neben Erbprinzenstraße,,30,
2022-06-04 00:00:00,13:00:00,17:00:00,"Freiheit - Religion, mit Rede Musik",Kronenplatz,,4,
2022-06-04 00:00:00,18:00:00,20:30:00,Flashmob für den Frieden,Friedrichsplatz,,25,x
2022-06-05 00:00:00,17:00:00,18:15:00,Sundays for Peace - Wir stehen für Frieden,Marktplatz,,20,
2022-06-06 00:00:00,17:00:00,21:00:00,Bewegungsmeditation für den inneren und äußeren frieden und gegen die Erstarrung der Herzen,Park Alter Friedhof,,80,
2022-06-06 00:00:00,11:30:00,13:00:00,"Mahnwache zum Gedenken von George Floyd und aktuell Ermordete in USA, dazu Redebeiträge gegen Gewalt, gegen Rassismus",Marktplatz,,30,
2022-06-07 00:00:00,09:00:00,15:00:00,Amnesty International - Unterschriften sammeln gegen Menschenrechtsverletzungen,Marktplatz,,10,
2022-06-07 00:00:00,17:00:00,18:15:00,"Stille Mahnwache für Frieden, Demokratie und Menschenrechte",Schlossplatz Ecke Pfinztalstraße/Marstallstraße Durlach,,8,
2022-06-09 00:00:00,18:00:00,19:00:00,Maskenfreie Feststellung,Schlossbezirk,,47,
2022-06-10 00:00:00,14:00:00,18:00:00,Freiheit Religion mit Gesangs/Musik und Redebeiträge,Ludwigsplatz,,8,
2022-06-11 00:00:00,13:00:00,17:00:00,"Freiheit - Religion, mit Rede Musik",Marktplatz,,3,
2022-06-12 00:00:00,14:30:00,16:30:00,Demo aufgrund der queerfeindlichen Angriffe auf dem CSD,Beginn/Ende Schlossplatz,x,200,
2022-06-12 00:00:00,15:00:00,16:00:00,Kidical  Mass - Ausfahrt Juni 2022,Beginn/Ende Kronenplatz,x,80,
2022-06-13 00:00:00,18:00:00,19:00:00,"Montagsdemo gegen Hartz IV und Sozialabbau, Aktiver Widerstand für den Weltfrieden - gegen alle Kriegstreiber",Marktplatz,,50,
2022-06-15 00:00:00,18:00:00,19:00:00,"Mahnwache und Kundgebung für die Betroffenen von queerfeindlichen Übergriffen, insbesondere im Umfeld des CSD Karlsruhe 2022",Marktplatz ,,500,
2022-06-16 00:00:00,16:00:00,21:00:00,"Evangelisation, Persönliche Zeugnisse über Glaube",Marktplatz,,12,
2022-06-16 00:00:00,18:00:00,19:00:00,Maskenfreie Feststellung,Schlossbezirk,,47,
2022-06-17 00:00:00,17:30:00,21:00:00,Wir verlangen die Einhaltung Artikel 20 GG,Marktplatz,,100,
2022-06-18 00:00:00,13:00:00,17:00:00,Jesus lebt!,Kaiserstr. 92,,5,
2022-06-18 00:00:00,14:30:00,18:30:00,"Freiheit - Religion, mit Rede Musik",Marktplatz,,10,
2022-06-18 00:00:00,17:00:00,21:00:00,Bewegungsmeditation für den inneren und äußeren frieden und gegen die Erstarrung der Herzen,Park Alter Friedhof,,80,
2022-06-19 00:00:00,14:00:00,18:00:00,Zoos sind Gefängnisse für Tiere,Eingang Hbf,,10,
2022-06-19 00:00:00,14:00:00,18:00:00,Freiheit Religion mit Gesangs/Musik und Redebeiträge,Günther Klotz Anlage (Park),,8,
2022-06-20 00:00:00,17:00:00,19:00:00,Infostand zum Weltflüchtlingstag,Marktplatz,,5,
2022-06-22 00:00:00,16:30:00,18:00:00,Frieden und Gerechtigkeit,Rheinhafenstraße,,25,
2022-06-23 00:00:00,18:00:00,19:00:00,Maskenfreie Feststellung,Schlossbezirk,,47,
2022-06-24 00:00:00,14:00:00,18:00:00,Freiheit Religion mit Gesangs/Musik und Redebeiträge,Ludwigsplatz,,8,
2022-06-24 00:00:00,18:00:00,20:00:00,Offenes Treffen Mehr Raum fürs Rad,Kronenplatz,,100,
2022-06-25 00:00:00,14:00:00,17:00:00,Freiheit Religion mit Redemusik,Karl-Friedrich-Straße (zwischen Marktplatz und Schloss) ,,5,
2022-06-25 00:00:00,12:00:00,14:00:00,Pariotische Golfspieler gegen die Motorisierung des Anfahrtswegs,vor Golfplatz Batzenhof,,30,x
2022-06-25 00:00:00,13:00:00,20:00:00,Versammlung gegen Zwangsinobhutnahme von Säuglingen und Kleinkindern wegen Suchterkrankung eines Lebenspartners,Kaiserstraße / Ecke Herrenstraße,,30,
2022-06-27 00:00:00,18:00:00,19:00:00,"Montagsdemo gegen Hartz IV und Sozialabbau, Aktiver Widerstand für den Weltfrieden - gegen alle Kriegstreiber",Marktplatz,,50,
2022-06-28 00:00:00,17:00:00,19:30:00,Catcalls of Karlsruhe kreiden an,Kolpingplatz,,2,
2022-06-30 00:00:00,18:00:00,19:00:00,Maskenfreie Feststellung,Schlossbezirk,,47,
2022-07-01 00:00:00,18:00:00,18:45:00,Bus & Bahn kostenfrei! Für eine soziale und ökologische Verkehrswende!,Hauptbahnhof,,30,
2022-07-01 00:00:00,17:30:00,19:00:00,Bus & Bahn kostenfrei! Für eine soziale und ökologische Verkehrswende!,Lammstraße Ecke Kaiserstraße,,30,x
2022-07-01 00:00:00,17:30:00,20:30:00,Wir verlangen die Einhaltung Artikel 20 GG,Stephanplatz,,100,
2022-07-02 00:00:00,13:30:00,17:30:00,Seebrücke - Stoppt das Sterben im Mittelmeer,Kaiserstraße Ecke Karl-Friedrich-Straße,,20,
2022-07-02 00:00:00,17:00:00,21:00:00,Bewegungsmeditation für den inneren und äußeren frieden und gegen die Erstarrung der Herzen,Park Alter Friedhof,,80,x
2022-07-05 00:00:00,17:00:00,18:00:00,Mahnwache zum Gedenktag des Massaker von Urumqi Ostturkestan (China) ,Marktplatz ,,40,
2022-07-05 00:00:00,17:00:00,18:15:00,"Stille Mahnwache für Frieden, Demokratie und Menschenrechte",Schlossplatz Durlach,,20,
2022-07-07 00:00:00,18:00:00,19:00:00,"Maskenfreie Feststellung: Transparenz tut auf allen politischen Ebenen gut. Wer waren die Gutachter, die für die Ernennung des oberstens Richters des Bundesverfassungsgerihts zum Honorar-Professor (Uni Heidelberg) entscheidend waren?",,,47,
2022-07-08 00:00:00,15:00:00,19:00:00,Freiheit Religion mit Gesangs/Musik und Redebeiträge,Stephanplatz,,8,
2022-07-09 00:00:00,14:00:00,17:00:00,"Freiheit - Religion, mit Rede Musik",Karl-Friedrich-Straße (zwischen Marktplatz und Schloss) ,,6,
2022-07-09 00:00:00,12:00:00,14:00:00,Gegen das Hinzufügen des Sondervermögens der Bundeswehr in das Grundgesetz,Beginn/Ende Platz der Grundrechte ,x,170,
2022-07-09 00:00:00,17:00:00,21:00:00,Bewegungsmeditation für den inneren und äußeren frieden und gegen die Erstarrung der Herzen,Park Alter Friedhof,,80,
2022-07-10 00:00:00,15:00:00,17:00:00,"Kidical Mass Fahrradtour - Radfahrer fordern mit ihren Touren im Rahmen der weltweiten Kidical-Mass-Bewegung mehr Rechte für radfahrende Kinder und Familien, bessere Infrastruktur, mehr Sicherheit und mehr Platz im öffentlichen Verkehrsraum",Beginn/Ende Kronenplatz,x,80,
2022-07-11 00:00:00,17:00:00,19:00:00,Gedenktag an das Massaker von Srebrenica,Schlossplatz mit kurzem Zug um die Pyramide,,250,
2022-07-11 00:00:00,18:00:00,19:00:00,"Montagsdemo gegn Hartz IV und Sozialabbau, Aktiver Widerstand für den Weltfrieden - gegen alle Kriegstreiber",Marktplatz vor dem Rathaus,,50,
2022-07-12 00:00:00,11:30:00,16:00:00,Neue Sicherheits- und Entwicklungsarchitektur  statt Hunger und Krieg,Marktplatz,,3,
2022-07-14 00:00:00,18:00:00,19:00:00,"Maskenfreie Feststellung: Der Lockdown war im Frühjahr 2020 formell rechtswidrig. Sehr viel Schaden hätte abgewendet werden können, wenn das Bundesverfassungsgericht 2020 ähnlich wie VGH Mannheim 4.7.22 entschieden hätte",Schlossbezirk,,47,
2022-07-15 00:00:00,17:30:00,20:30:00,Wir verlangen die Einhaltung Artikel 20 GG,Marktplatz,,100,
2022-07-15 00:00:00,15:00:00,19:00:00,Freiheit Religion mit Gesangs/Musik und Redebeiträge,Ludwigsplatz,,8,
2022-07-16 00:00:00,14:00:00,17:30:00,"Freiheit-Religion, mit Rede Musik",Platz der Grundrechte,,5,
2022-07-16 00:00:00,13:30:00,18:00:00,Infostand: Wo drückt der Schuh?,Marktplatz ,,6,
2022-07-16 00:00:00,17:00:00,21:00:00,Evangelisation,Kaiserstraße Ecke Lammstraße,,15,
2022-07-21 00:00:00,18:00:00,19:00:00,"Maskenfreie Feststellung: Der mit mRNA-Spritzen erzielte Profit geht an die Hersteller und deren Aktionäre - die Folgen der Nebenwirkungen zu Lasten der Opfer sowie der Steuerzahler  § 60 Infektionsschutzgesetz (IfSG), geplante Reform für das Jahr 2024 in §§ 24 und 135 des neu geschaffenen SGB XIV). ",,,47,
2022-07-22 00:00:00,15:00:00,19:00:00,Freiheit Religion mit Gesangs/Musik und Redebeiträge,Stephanplatz,,8,x
2022-07-23 00:00:00,13:00:00,17:00:00,Mache dich auf und werde Licht!,Marktplatz,,5,
2022-07-23 00:00:00,11:00:00,13:00:00,Freiheit für Julian Assange ,Friedrichsplatz,,70,
2022-07-23 00:00:00,15:00:00,17:00:00,"Schwarze Juli ""Black July""",Platz der Grundrechte,,50,
2022-07-26 00:00:00,14:00:00,16:00:00,Übergabe einer Petition zum Thema Schwangerschaftsabbrüche,Marktplatz,,20,
2022-07-27 00:00:00,06:50:00,09:00:00,Popup-Bikelane,Rüppurrer Straße,,50,
2022-07-28 00:00:00,18:00:00,19:00:00,Maskenfreie Feststellung,Schlossbezirk,,47,
2022-07-29 00:00:00,18:00:00,21:00:00,"Critical Mass und Fridays for Future Fahrraddemo - Radfahrer fordern mit ihren Touren im Rahmen der weltweiten Critical-Mass-Bewegung mehr Rechte für Radfahrer, bessere Infrastruktur und mehr Platz im öffentlichen Verkehrsraum. Jeden letzten Freitag eines Monats.","Beginn Kronenplatz, Ende Karlstraße",x,300,
2022-07-29 00:00:00,17:30:00,20:30:00,Wir verlangen die Einhaltung Artikel 20 GG,Stephanplatz,,100,
2022-07-29 00:00:00,17:00:00,20:00:00,"Gedenken an Pater Paolo Dall´Oglio, Engagement für Frieden und Gerechtigkeit in Syrien. Ein Leben für Syrien",Marktplatz,,50,
2022-07-29 00:00:00,15:00:00,19:00:00,Freiheit Religion mit Gesangs/Musik und Redebeiträge,Ludwigsplatz,,8,
2022-07-30 00:00:00,11:00:00,13:00:00,Verweigerung eines akzeptablen Standplatzes,Nähe Haltestelle Europahalle/Europabad ,,10,x
2022-07-30 00:00:00,17:00:00,21:00:00,Bewegungsmeditation für den inneren und äußeren frieden und gegen die Erstarrung der Herzen,Park Alter Friedhof,,80,
2022-07-30 00:00:00,10:30:00,12:15:00,"Aktiv für Frieden, Stopp der Vorbereitung eines 3. Weltkriegs",Entenfang bei der Ppost,,20,
2022-08-01 00:00:00,18:00:00,19:00:00,Montagsdemo gegen Hartz IV und Sozialabbau,Marktplatz,,50,
2022-08-02 00:00:00,17:00:00,18:15:00,"Stille Mahnwache für Frieden, Demokratie und Menschenrechte",Schlossplatz Durlach,,8,
2022-08-04 00:00:00,18:00:00,19:00:00,Maskenfreie Feststellung,Schlossbezirk,,47,
2022-08-06 00:00:00,11:00:00,13:00:00,Gedenken des Hiroshima-Tages,Beginn Ende Ludwigsplatz,x,10,
2022-08-06 00:00:00,10:00:00,13:00:00,Waldschutz ist Artenschutz,Kaiserstraße 145,,5,
2022-08-11 00:00:00,18:00:00,19:00:00,"„Maskenfreie Feststellung: Aus Eigennutz haben namhafte
deutsche Politiker*innen und deren Familienangehörigen viel Geld mit OP- und FFP2-Masken verdient.“",Schlossbezirk,,48,
2022-08-12 00:00:00,17:30:00,20:30:00,"Wir verlangen die Einhaltung Artikel 20, Absatz 3, GG: Die Gesetzgebung ist an die verfassungsmäßige Ordnung, die vollziehende Gewalt und die Rechtsprechung sind an Gesetz und Recht gebunden. Wir fordern die Öffentlich Rechtlichen Medien und die Printmedien zu neutraler Berichtserstattung auf.Schluss mit einseitiger, manipulativer Berichterstattung und Haltungsjournalismus ","Marktplatz, Kaiserstraße, Lammstraße, Zirkel, Karl-Friedrich-Str. , Marktplatz ",x,100,
2022-08-13 00:00:00,13:00:00,17:00:00,"Freiheit - Religion, mit Musik und Rede",Marktplatz,,3,
2022-08-14 00:00:00,15:00:00,16:00:00,Kidical Mass - Kinder-Fahrrad-Demo,Kronenplatz bis Marktplatz,x,50,
2022-08-15 00:00:00,18:00:00,19:00:00,Montagsdemo gegen Hartz IV und Sozialabbau,Marktplatz,,50,
2022-08-16 00:00:00,16:30:00,19:00:00,Greenpeace: Kein Essen in Trog und Trank,Kaiserstraße Ecke Lammstraße ,,5,
2022-08-17 00:00:00,17:15:00,18:30:00,Anti-Atom-Radtour,Ende Marktplatz,x,100,
2022-08-18 00:00:00,18:00:00,19:00:00,Maskenfreie Feststellung,Schlossbezirk,,47,
2022-08-18 00:00:00,09:00:00,,Anti-Atom-Radtour,Beginn Kanalweg,x,100,
2022-08-19 00:00:00,15:00:00,19:00:00,Freiheit Religion ,Stephanplatz,,8,
2022-08-20 00:00:00,13:00:00,17:00:00,Mache dich auf und werde Licht!,Kaiserstraße 92 (steht nicht zur Verfügung - Anmelder meldet sich),,5,x
2022-08-20 00:00:00,13:00:00,17:00:00,"Freiheit- Religion, mit Rede Musik",Karl-Friedrich-Straße (zwischen Marktplatz und Schloss) ,,5,
2022-08-20 00:00:00,15:00:00,21:00:00,Freiheit der christlichen Religion,Schlossplatz ,,20,
2022-08-20 00:00:00,13:00:00,18:00:00,1. Senioren Schutz / Gegen Misshandlungen in Pflegeheimen. 2. Kinderschutz / Kinderschutz Konzepte,Kochstraße 4 bis Stephanplatz,x,6,
2022-08-21 00:00:00,14:00:00,15:00:00,Sundays for Peace ,Marktplatz,,100,
2022-08-21 00:00:00,17:00:00,21:00:00,Bewegungsmeditation für den inneren und äußeren frieden und gegen die Erstarrung der Herzen,Park Alter Friedhof,,80,
2022-08-22 00:00:00,11:30:00,13:00:00,Europäische Bürgerinitiative (EBI) gegen Tierversuche ,Schlossplatz,,15,
2022-08-24 00:00:00,17:30:00,19:30:00,Unabhänigkeitstag der Ukraine,Marktplatz,,500,
2022-08-25 00:00:00,18:00:00,19:00:00,Maskenfreie Feststellung,Schlossbezirk,,48,
2022-08-26 00:00:00,17:30:00,20:30:00,"Wir verlangen die Einhaltung Artikel 20, Absatz 3, GG: Die Gesetzgebung ist an die verfassungsmäßige Ordnung, die vollziehende Gewalt und die Rechtsprechung sind an Gesetz und Recht gebunden.  Wir fordern die Öffentlich Rechtlichen Medien und die Printmedien zu neutraler Berichterstattung auf. Schluss mit einseitiger, manipulativer Berichterstattung und Haltungsjournalismus.",Marktplatz,,78,
2022-08-26 00:00:00,15:00:00,17:00:00,Jugend-Konvents,Marktplatz,,60,x
2022-08-26 00:00:00,18:00:00,20:00:00,Critical Mass August,Kronenplatz bis Albtalbahnhof ,,250,
2022-08-27 00:00:00,13:00:00,16:30:00,9 Euro Ticket bleibt!,Marktplatz,,5,
2022-08-27 00:00:00,13:00:00,17:00:00,Mache dich auf und werde Licht!,Kaiserstraße Ecke Lammstraße,,5,
2022-08-27 00:00:00,13:00:00,17:00:00,"Freiheit- Religion, mit Rede Musik",Marktplatz,,4,
2022-08-27 00:00:00,16:30:00,19:30:00,9-Euro-Ticket bleibt!,Kirchplatz St. Stephan,,70,
2022-08-27 00:00:00,10:00:00,14:00:00,Greenpeace: Der Amazonas brennt,Kirchplatz St. Stephan,,5,
2022-08-31 00:00:00,,,Gegen Kindesmissbrauch in der Kirche,Karlsruhe Innenstadt,,2,
2022-09-01 00:00:00,16:00:00,18:30:00,Antikriegstag 2022: Stopp der Vorbereitung eines Weltkriegs,Entenfang Nahe Brunnen ,,15,
2022-09-01 00:00:00,17:00:00,19:00:00,Gedenktag: Ausbruch des 2. Weltkrieges (Antikriegstag),am Karl-Friedrich- Denkmal ,,150,
2022-09-01 00:00:00,18:00:00,19:00:00,"Maskenfreie Feststellung: Eltern, Großeltern und Nachbarn stehen gemeinsam für Frieden und Freiheit - das Leben in Deutschland soll durch eine vernünftige Innen- und Außenpolitik wieder lebenswert werden.",Schlossbezirk,,48,
2022-09-02 00:00:00,13:00:00,14:30:00,Klimagerechtigkeit,"vor dem Novotel, Kongresszentrum",,300,
2022-09-02 00:00:00,15:00:00,19:00:00,Freiheit Religion mit Gesangs/Musik und Redebeiträge,Stephanplatz,,8,
2022-09-02 00:00:00,09:15:00,11:30:00,Unterstützung der Ukraine im Krieg,am Festplatz vor dem Kongresszentrum,,15,
2022-09-05 00:00:00,19:00:00,21:00:00,Auf die Straße gegen soziale Kälte! Gegen Preisexplosion für Umverteilung!,Stephanplatz,,50,
2022-09-05 00:00:00,18:00:00,19:00:00,"Montagsdemo gegen Hartz IV und Sozialabbau, Weg mit der Gasumlage, Aktiver Widerstand für den Weltfrieden - gegen alle Kriegstreiber!",Kaiserstraße Ecke Lammstraße,,50,
2022-09-06 00:00:00,17:00:00,18:15:00,"Stille Mahnwache für Frieden, Demokratie und Menschenrechte","Schlossplatz, Ecke Pfinztalstraße/Marstallstraße in Durlach",,8,
2022-09-07 00:00:00,19:00:00,21:00:00,Unterstützung der Ukraine im Krieg,Karlstr. 55,,30,
2022-09-08 00:00:00,18:00:00,19:00:00,Maskenfreie Feststellung,Schlossbezirk,,48,
2022-09-09 00:00:00,11:00:00,15:00:00,Religion - Freiheit,Bahnhofvorplatz,,3,
2022-09-09 00:00:00,15:00:00,19:00:00,Freiheit Religion mit Gesangs/Musik und Redebeiträge,Stephanplatz,,8,
